title,price,description,main_image,images,features
سنسور اکسیژن کد 1526مناسب برای ساینا,1216860,,"https://dkstatics-public.digikala.com/digikala-products/d5ca90b831b963291ac38df3ac78848b8d5f3f00_1715867896.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/986637a01469a90255c2c7870c3ee046711d086f_1716137901.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'مناسب برای خودرو': 'ساینا', 'سیستم برقی خودرو': 'زیمنس', 'نوع حسگر خودرو': 'اکسیژن', 'تعداد در بسته\u200cبندی': '1'}"
سنسور اکسیژن خودرو ان‌جی‌کی مدل سیم بلند مناسب برای سمند ساژم,2350000,,"https://dkstatics-public.digikala.com/digikala-products/e2d3a9a34fea6b081caed88b939c96dc4d26d9d4_1705303064.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/f1df28a940c1309b25c82d365024d95da7856b06_1705303060.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/6a89c952ccf3a9e7e92362b0a333bc9eadd02227_1705303071.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/eef74a5ac5378a6490ad1ad93ed16e7b18d7b808_1705303077.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'مناسب برای خودرو': 'سمند', 'سیستم برقی خودرو': 'ساژم', 'نوع حسگر خودرو': 'اکسیژن', 'تعداد در بسته\u200cبندی': '1', 'سایر توضیحات': 'این سنسور سیم بلند و مناسب برای سمند های مدل قدیم می\u200cباشد.'}"
سنسور اکسیژن خودرو مدل زیمنس کد 055 مناسب برای تیبا و ساینا,1260000,,"https://dkstatics-public.digikala.com/digikala-products/765fbf9d12243fb9e02bf683e30fad1e38346f1e_1758810467.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/67b3abd087b0315d0c6cf937625977034e4bfdbf_1758660309.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/e16c14103e761b16a0d1e4e29b3d2c386075e9b5_1758739044.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'نوع حسگر خودرو': 'اکسیژن', 'مناسب برای خودرو': 'تیبا کوییک ساینا', 'سیستم برقی خودرو': 'زیمنس', 'تعداد در بسته\u200cبندی': '۱'}"
سنسور اکسیژن کد 33 مناسب برای  وینگل,1100000,,"https://dkstatics-public.digikala.com/digikala-products/3ef9c2c4fed35ee7e7c8a4086e53382173d37b9c_1614022955.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/13d1371a38f241f596935b707eb5952da64c22c4_1614022982.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/2f053e23c0644b4c342f10d3abbcfd2408f731a5_1614023057.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'مناسب برای خودرو': 'نیسان زامیاد', 'سیستم برقی خودرو': 'SSAT', 'تعداد در بسته\u200cبندی': '1', 'سایر توضیحات': 'این سنسور برند دلفی است که مناسب خودروهای کاپرا و وینگل میباشد'}"
سنسور اکسیژن ان تی کی کد فنی OZA659-EE8 مناسب برای 405-206 پراید و سمند,1720000,سنسور اکسیژن (Oxygen Sensor) یکی از قطعات مهم خودروهای مدرن است که در سیستم اگزوز قرار دارد. این سنسور میزان اکسیژن موجود در گازهای خروجی موتور را اندازه‌گیری می‌کند و اطلاعات را به واحد کنترل الکترونیکی (ECU) ارسال می‌کند. هدف اصلی آن بهبود کارایی احتراق، کاهش آلایندگی و مصرف سوخت است. سنسور اکسیژن معمولاً در دو نوع قبل و بعد از کاتالیزور نصب می‌شود. عملکرد صحیح این سنسور برای افزایش عمر موتور و کاهش آلودگی هوا بسیار مهم است.,"https://dkstatics-public.digikala.com/digikala-products/f6b39b938434c112ce8c795885e620b0ddad8d78_1735560962.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/0058895770e121c53c95dd0cafac3295c72807d8_1735560947.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/61f104478a3a2ce09a92555f29f52f729fb49f6d_1735560948.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/392e26bde06cfd9899daa1c1c4c0351a9bfa75b6_1735560949.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'نوع حسگر خودرو': 'اکسیژن', 'مناسب برای خودرو': 'پژو 206 پژو 405 پراید سمند', 'سیستم برقی خودرو': 'ساژم', 'تعداد در بسته\u200cبندی': '1'}"
سنسور اکسیژن زیمنس ان تی کی مدل 93510 مناسب برای پژو 206,1855000,شرکت ان تی کی ژاپن به عنوان بزرگترین تولید کننده سنسور های اکسیژن خودرو شناخته می شود. محصولات این کمپانی به شکلی تولید شده که قادر به حفظ میزان استاندارد مصرف سوخت برای هر خودرو باشد، و می توان گفت این مورد باعث کمک و جلوگیری از هزینه های ناخواسته ناشی از مصرف سوخت بیشتر از حد طبیعی می شود. از محصول با کیفیت و بی رقیب فوق، عملکردی استاندارد و ایجاد راندمان بهتر برای موتور خودرو خود را انتظار داشته باشید.,"https://dkstatics-public.digikala.com/digikala-products/0f81b2d45f6fba526dde26986840d097dbcee96a_1636284935.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/7541e35f3aa0b4d6987e74c30a8092dd20470038_1636197916.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/00e7b49d9ee39eaad23b73c9efc9704d19048d43_1636203189.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'مناسب برای خودرو': 'پژو 206 پژو 405 پژو پارس سمند سمند LX سمند سورن سایپا پراید 111 سایپا پراید 131 سایپا پراید 132 سایپا پراید 151 (وانت)', 'سیستم برقی خودرو': 'زیمنس', 'نوع حسگر خودرو': 'اکسیژن', 'تعداد در بسته\u200cبندی': '1'}"
سنسور اکسیژن کد 5499 مناسب برای پراید,2144480,,"https://dkstatics-public.digikala.com/digikala-products/d5ca90b831b963291ac38df3ac78848b8d5f3f00_1715867520.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/986637a01469a90255c2c7870c3ee046711d086f_1716137759.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'مناسب برای خودرو': 'پراید', 'سیستم برقی خودرو': 'زیمنس', 'نوع حسگر خودرو': 'اکسیژن', 'تعداد در بسته\u200cبندی': '1'}"
سنسور اکسیژن بوش مدل me17 مناسب برای رانا و رانا پلاس,3000000,امروزه به دلیل پایین آمدن کیفیت سوخت و وجود اجناس چینی بی کیفیت در بازار موجب شده سنسورهای اکسیژن طول عمر کمتری نسبت به قبل داشته باشند و دچار خرابی زودهنگام شوند. لذا در این شرایط خرید سنسور اکسیژن اهمیت زیادی پیدا می‌کند. محصول فوق سنسور اکسیژن بوش me17 می‌باشد که برای خودروهای رانا و رانا پلاس با ایسیو بوش me17 مناسب است. همچنین این اطمینان خاطر را به شما می‌دهیم که کاملا اصلی و تولید کمپانی Bosch آلمان می‌باشد. روی بدنه قطعه عبارت Romany ذکر شده و به معنای آن است که این کالا در شعبه روم بوش تولیدشده و تحت لیسانس آن می‌باشد. درواقع از لحاظ کیفیت هیچ تفاوتی با تولید کارخانه آلمان ندارد. این محصول دقیقا مشابه سنسور اکسیژن فابریک خودرو می‌باشد که توسط ایرانخودرو مورد استفاده قرار می‌گیرد. همانطور که می‌دانید کارخانجات تولیدکننده لوازم یدکی از هر قطعه چند درجه کیفی به بازار عرضه می‌کنند تا افراد بنابر توانایی مالی انتخاب نمایند. محصول فوق بالاترین درجه کیفی ارائه شده توسط کمپانی بوش می‌باشد تا عملکرد خودروی شما به بهترین شکل ممکن اجرا شود. توجه فرمایید که این کالا سوکت مشکی بوده و برای سنسور اکسیژن بالا مناسب است.,"https://dkstatics-public.digikala.com/digikala-products/d17d3d385e69dffceda188bbaa8488b0925a468a_1748007276.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/4aba6396c40ce503b77a2efd030192ece51c7324_1748007276.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/451dca50512178a822f599e1629999a887e7795d_1748007274.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/32f841ad8d10010eb0c11723a740a90865c6a894_1748007276.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/cbdc81c4e873d1d3c9b1ea9af67a237b4eefef43_1748007276.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'توضیحات مدل خودرو': 'خودروهای رانا و رانا پلاس دارای ECU بوش ام 17', 'نوع حسگر خودرو': 'سنسور اکسیژن', 'نحوه نصب': 'حتما پس از نصب سنسور با دستگاه دیاگ ECU را ریست کنید تا خطاهای مربوط به سنسور قبلی از حافظه کامپیوتر حذف گردند', 'مناسب برای خودرو': 'رانا رانا پلاس', 'سیستم برقی خودرو': 'بوش'}"
سنسور اکسیژن ایرکا مدل پایینی زیمنس کد 205 مناسب برای ساینا,2841020,,"https://dkstatics-public.digikala.com/digikala-products/f744f4e3bae88e263e8ff68b41824608e0f52f8a_1723619917.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/1724096077aaf63050df05a96bc376f8330d111d_1723619915.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/5170d76eb19d86fa1d326238cbbd87a8fcb36a42_1723619917.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/474df6af63a69e822ee63785481adcdac2ba54d6_1723619917.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/f1022d4569bbe637140f66aeae973319553fbb0d_1723619916.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/7d2964c029b42c0c4eb5e6126f094f22d6e1081c_1723619917.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/c1371d609aef8c80e7174703dd4fa8802b5a0181_1723619917.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/a859276a6f20c1bcc79cc1e76962ecb55726f20f_1723619917.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/1055827c8f522d504cb596dff8e55238241f4d1f_1723619917.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'مناسب برای خودرو': 'تیبا تیبا 2 رانا پراید ساینا کوییک', 'سیستم برقی خودرو': 'زیمنس', 'نوع حسگر خودرو': 'اکسیژن', 'تعداد در بسته\u200cبندی': '1', 'کشور سازنده': 'ایران'}"
سنسور اکسیژن ایرکا کد 704 مناسب برای پراید,2841020,,"https://dkstatics-public.digikala.com/digikala-products/ae84416bd18071bce2a0362d2aa3550b250d32d0_1716390921.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/af152a0bb78fd33d16710cb2a9049e79c4a45b22_1697194417.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/85adccb8ba3a596fe7d172dfb2d4c7c40301c65f_1716390919.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/2889a0067663e434a58996656401e022f2fcb3ea_1716390920.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/14d33120fa49af9ffa6fce73f25f20af7f9ac0bf_1716390920.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/d546f38f603c1c3ff5cb8e6e472bb1ad75d676e7_1716390920.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/21b6ea9a33a7be7530a63b51d609ec8e945a4681_1716390920.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/0e4a8aff277152035a59e1a4f3e2b73243bf4af0_1716390920.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'مناسب برای خودرو': 'پراید تیبا', 'سیستم برقی خودرو': 'زیمنس', 'نوع حسگر خودرو': 'اکسیژن', 'تعداد در بسته\u200cبندی': '1', 'کشور سازنده': 'ایران'}"
سنسور اکسیژن خودرو مدل زیمنس کد 042 مناسب برای کوییک,1260000,,"https://dkstatics-public.digikala.com/digikala-products/765fbf9d12243fb9e02bf683e30fad1e38346f1e_1758911659.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/1f0a1b66b4393554d4fde22b6c43037385b9b9db_1758911659.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'نوع حسگر خودرو': 'اکسیژن', 'مناسب برای خودرو': 'کوییک', 'سیستم برقی خودرو': 'زیمنس', 'تعداد در بسته\u200cبندی': '۱'}"
سنسور اکسیژن چکاد کد 880193 مناسب برای 405,1498000,,"https://dkstatics-public.digikala.com/digikala-products/21df8dcb959d67c0bbe57576c24859b4df4a02b0_1695472459.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/6fe50037856727d3751c3d6d32967497f77757d5_1695472460.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'مناسب برای خودرو': 'پژو 405', 'سیستم برقی خودرو': 'زیمنس', 'نوع حسگر خودرو': 'اکسیژن', 'تعداد در بسته\u200cبندی': '1', 'سایر توضیحات': 'زیمنس متوسط'}"
سنسور اکسیژن بالا کوتاه خودرو دینا پارت کد 6262101096 زیمنس مناسب برای پژو 405,1299190,,"https://dkstatics-public.digikala.com/digikala-products/2eeab99bb2a4636007812509145c5f8905483a62_1736235148.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/3774ef5cb206f9c130b838fe5bcb5c6627eac89c_1736235150.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'نوع حسگر خودرو': 'اکسیژن', 'مناسب برای خودرو': 'پژو 405 پژو پارس سمند سمند LX', 'سیستم برقی خودرو': 'زیمنس', 'تعداد در بسته\u200cبندی': '1'}"
سنسور اکسیژن بالا کوتاه خودرو دینا پارت کد 6262101096 زیمنس مناسب برای پژو 405,1299190,,"https://dkstatics-public.digikala.com/digikala-products/2eeab99bb2a4636007812509145c5f8905483a62_1736235148.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/3774ef5cb206f9c130b838fe5bcb5c6627eac89c_1736235150.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'نوع حسگر خودرو': 'اکسیژن', 'مناسب برای خودرو': 'پژو 405 پژو پارس سمند سمند LX', 'سیستم برقی خودرو': 'زیمنس', 'تعداد در بسته\u200cبندی': '1'}"
سنسور اکسیژن خودرو ان جی کی مدل ساژم مناسب برای پیکان,1995000,,"https://dkstatics-public.digikala.com/digikala-products/aeca8020e7b605c7f6420691d26e20ce8294ff9d_1701440490.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/55993cefd6f805f3697eadb5f0396f1c035586da_1701440488.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'مناسب برای خودرو': 'وانت پیکان پیکان', 'سیستم برقی خودرو': 'ساژم', 'نوع حسگر خودرو': 'اکسیژن', 'تعداد در بسته\u200cبندی': '1'}"
سنسور اکسیژن سولار گروپ مدل SG-M13XF18861U,1720000,شرکت سولار گروپ با بیش از 10 سال سابقه تولید و واردات قطعات مصرفی وسایل نقلیه در صنعت خودرو کشور مشغول به فعالیت و خدمت رسانی است. شرکت ازبهترین مواد ژاپنی در ساخت بخش سرامیکی این محصول بهره گرفته است.,"https://dkstatics-public.digikala.com/digikala-products/166f3cd16950b9626738ebc8a5535cdbfebd8cee_1608024867.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/80aa65140e9f42b7f0ee9f854e1154675c14ce72_1608053378.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'مناسب برای خودرو': 'پژو 206 پراید', 'سیستم برقی خودرو': 'زیمنس', 'تعداد در بسته\u200cبندی': '1', 'کشور سازنده': 'ژاپن'}"
سنسور اکسیژن چکاد کد 880195 مناسب برای پراید,1350000,,"https://dkstatics-public.digikala.com/digikala-products/c3cdcc6886ee8585958875ce77cc611f48528e6c_1695474823.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/6fe50037856727d3751c3d6d32967497f77757d5_1695474829.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'مناسب برای خودرو': 'پراید', 'سیستم برقی خودرو': 'SSAT', 'نوع حسگر خودرو': 'اکسیژن', 'تعداد در بسته\u200cبندی': '1', 'سایر توضیحات': 'یورو4 کوتاه'}"
سنسور اکسیژن بوش مدل me17 مناسب برای دنا و دناپلاس,2500000,"سنسور اکسیژن یکی از قطعات حیاتی و مهم خودرو محسوب می‌شود که در صورت عدم کارکرد صحیح مشکلاتی همچون ریپ زدن، افزایش مصرف سوخت، انتشار دود سیاه و بوی بد از اگزوز، خام سوزی بنزین، کاهش قدرت موتور، کاهش شتاب و... به وجود خواهد آمد. امروزه دلیل اصلی خرابی سنسور اکسیژن را می‌توان کیفیت پایین بنزین و اجناس تقلبی موجود در بازار دانست. با کمی پرس‌‌وجو متوجه خواهید شد که این قطعه در بازار از قیمت های مختلفی برخوردار است و این مورد ممکن است شک شمارا در زمینه کیفیت کالا برانگیزد. لذا این اطمینان خاطر را به شما خواهیم داد که محصول فوق بالاترین کیفیت ارائه شده توسط سازنده می‌باشد که مشکلات مربوطه خودروی شما را رفع و عملکرد موتور را ارتقا می‌دهد. توجه فرمایید که این کالا ""سنسور اکسیژن سوکت مشکی"" می‌باشد که برای سنسور بالایی (اولی) خودرو طراحی‌شده است.","https://dkstatics-public.digikala.com/digikala-products/d17d3d385e69dffceda188bbaa8488b0925a468a_1751191465.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/4aba6396c40ce503b77a2efd030192ece51c7324_1751191465.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/451dca50512178a822f599e1629999a887e7795d_1751191464.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/32f841ad8d10010eb0c11723a740a90865c6a894_1751191465.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/cbdc81c4e873d1d3c9b1ea9af67a237b4eefef43_1751191465.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'توضیحات مدل خودرو': 'دنا و دناپلاس دارای ECU (کامپیوتر) بوش me17', 'نوع حسگر خودرو': 'سنسور اکسیژن', 'نحوه نصب': 'حتما پس از نصب سنسور به وسیله دستگاه دیاگ ECU را ریست یا دانلود نمایید تا خطاهای مربوطه به سنسور قبلی از حافظه کامپیوتر حذف گردد', 'مناسب برای خودرو': 'دنا دنا پلاس', 'سیستم برقی خودرو': 'بوش'}"
سنسور اکسیژن بوش مدل EF7 مناسب برای سمند ملی,2300000,سنسور اکسیژن سمند ملی برای روی منیفولد شش فیش سوکت بزرگ برند بوش مناسب برای تمامی خودرو هایی که موتور EF7 دارن یکی از قطعاتی که در بازار به ندرت میتوان پیدا کرد,"https://dkstatics-public.digikala.com/digikala-products/952f1541a9f927e9dc3cd0aef2cbe57efa9fea2c_1756067115.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/5d659e0ced950eb96276afc957b97a47ce147007_1756062882.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'شناسه کالا': '2800002914408', 'نوع حسگر خودرو': 'سنسور اکسیژن', 'نحوه نصب': 'بالای منیفولد', 'مناسب برای خودرو': 'سمند LX سمند سمند سورن دنا دنا پلاس سمند سورن پلاس', 'سیستم برقی خودرو': 'بوش'}"
سنسور اکسیژن هیرکان پارت مدل SSAT سیم بلند کد bbz-701 مناسب برای پژو پارس,1689000,,"https://dkstatics-public.digikala.com/digikala-products/7a6ef2c5fc716f80ae3d154ccac94388c28b75f4_1734622007.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/ececc482a14a047f8e2fe92e53c86d28c347075c_1734622008.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'نوع حسگر خودرو': 'اکسیژن', 'مناسب برای خودرو': 'پژو پارس پژو 405', 'سیستم برقی خودرو': 'SSAT', 'تعداد در بسته\u200cبندی': '1'}"
سنسور اکسیژن چکاد کد 880197 مناسب برای 206,1350000,,"https://dkstatics-public.digikala.com/digikala-products/976a5fc797fa237e6ac2c6bdbd740a5bcfd95ccd_1697457639.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/6fe50037856727d3751c3d6d32967497f77757d5_1697457667.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'مناسب برای خودرو': 'پژو 206', 'سیستم برقی خودرو': 'مشترک', 'نوع حسگر خودرو': 'اکسیژن', 'تعداد در بسته\u200cبندی': '1', 'سایر توضیحات': 'سبز 206'}"
سنسور اکسیژن بوش مدل 077 مناسب برای ساینا و کوییک ام ای 17,2900000,سنسور اکسیژن بوش ME17 سوکت مشکی که اصطلاحا آن را سنسور اکسیژن بالا نیز میگویند.برای طیف وسیعی از خودرو های داخلی مورد استفاده قرار میگیرد از جمله 🚘 دنا 🚘دنا پلاس 🚘دنا توربو 🚘206 تیپ 2 و 3 🚘207 🚘405 SLX 🚘سمند سورن 🚘سمند ال ایکس 🚘پارس TU5 🚘رانا 🚘ساینا 🚘کوییک 🚘تیباو غیره . نکته قابل توجه این است که سیستم برق خودرویتان بوش باشد و قبل از خرید مطمئن شوید که سنسور اکسیژن بالا باید تعویض گردد یا پایین چون فرق دارند.سوکت طوسی برای پایین است و سوکت مشکی برای بالا که هر دو مدل موجود میباشد .,"https://dkstatics-public.digikala.com/digikala-products/8d57d12ce872d3410ab51202ac0fc7f25aac5570_1755174749.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/a4f8fc37d092ff201cb5304413cb123e032b341b_1755174795.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'نوع حسگر خودرو': 'اکسیژن', 'نحوه نصب': 'توسط فرد متخصص', 'مناسب برای خودرو': 'خودروهای ایران خودرو خودروهای سایپا', 'سیستم برقی خودرو': 'بوش'}"
سنسور اکسیژن یونیکوپارت مدل 1026605GB مناسب برای جک S5 اتوماتیک,1998000,,"https://dkstatics-public.digikala.com/digikala-products/cdf69659530777b38385f169ee41d85b97247bc2_1686922414.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/c1a6f4694f6b4e8dcc96d01820a82652e65d7ef9_1686920286.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'شناسه کالا': '2800002932358', 'مناسب برای خودرو': 'جک S5', 'سیستم برقی خودرو': 'مشترک', 'نوع حسگر خودرو': 'اکسیژن', 'تعداد در بسته\u200cبندی': '1'}"
سنسور اکسیژن ایساکو مدل 0920901223 مناسب برای پژو 206SD,2690000,,"https://dkstatics-public.digikala.com/digikala-products/de10a435c7fa52bb584281af5ed4c24423789bd8_1737986731.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/e65d89d2713c782c60e58a2cb41ef271d776bfbc_1737986693.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'نوع حسگر خودرو': 'اکسیژن', 'مناسب برای خودرو': 'پژو 206 صندوق دار', 'سیستم برقی خودرو': 'بوش', 'تعداد در بسته\u200cبندی': '1'}"
سنسور اکسیژن بوش کد 0258007342 مناسب برای سمند,2695000,سنسور اکسیژن یکی از اجزای کلیدی سیستم کنترل آلایندگی و بهینه‌سازی عملکرد موتور خودرو است. این سنسور که معمولاً در سیستم اگزوز نصب می‌شود، وظیفه دارد میزان اکسیژن موجود در گازهای خروجی را اندازه‌گیری کند. اطلاعات جمع‌آوری‌شده توسط این سنسور به واحد کنترل الکترونیکی (ECU) ارسال می‌شود تا نسبت سوخت به هوا در موتور بهینه‌سازی شود,"https://dkstatics-public.digikala.com/digikala-products/b43f920e13151e368d79f48216f6e79e54b9f9df_1736064490.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/6c5f8a6938a4817bf4754beee09dc496ab55d254_1736064489.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/e09e341694f1b3c8fd68864b594860e92bc1fb3b_1736064490.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'نوع حسگر خودرو': 'اکسیژن', 'مناسب برای خودرو': 'سمند سمند LX', 'سیستم برقی خودرو': 'بوش', 'تعداد در بسته\u200cبندی': '1'}"
