title,price,description,main_image,images,features
وایر شمع بوجیکرد مدل 5957L7 مناسب برای پژو 405 بسته 4 عددی,950000,"وایر شمع خودروی پژو پارس و پژو 405 , سمند ساخت شرکت بوجیکرد (BOUGICORD) فرانسه می باشد.تکنولوژی بالای به کار رفته در این وایر شمع ها باعث می شود که مناسب ترین ولتاژ به شمع ها برسد و عمل احتراق به خوبی انجام شود که این امر سبب بهبود عملکرد خودرو، کاهش مصرف سوخت، فشار کمتر به موتور ماشین و افزایش طول عمر شمع ها می شود.","https://dkstatics-public.digikala.com/digikala-products/5cfc6bc084d2b56c450faddc4ed04d482e6b5623_1598440927.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/726b62f8db47d63829def983bbd9ac86082031e6_1598429782.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/8f1f3702ac7d6c56cd3d747f13dcedb8259347d9_1598440921.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/a23d9563d3fe7f0fc017ed14b31cf9f44660f401_1598441146.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'شماره فنی': '4336', 'ولتاژ دستگاه': '40000 تا 60000', 'ویژگی\u200cهای وایر شمع': 'روکش الیافی', 'مناسب برای خودرو': 'پژو 405', 'سیستم برقی خودرو': 'مشترک'}"
وایر شمع پاسیکو کد P2449 مناسب برای پژو 405 بسته 4 عددی,322150,وایر شمع های پاسیکو : جنس وایرهای شمع های پاسیکو از جنس سیلیکونی مرغوب با عمق 8 میلیمتری هستند و مقاوم در برابر گرما ، خوردگی و اشتعال می باشند. رشته سیم های داخلی وایر شمع های پاسیکو با دولایه محافظ مخصوص پوشیده شده اند که به منظور جلوگیری از ایجاد اختلال جریان مغناطیسی و اختلال در عملکرد سایر قسمت‌های خودرو این لایه های محافظی بر روی سیم‌ها کشیده شده است. همچنین در وایر شمع های پاسیکو برای بالابردن کیفیت انتقال جریان الکتریکی به جای بوبین از رکتیو استفاده شده است.,"https://dkstatics-public.digikala.com/digikala-products/bf6f5f03fb9ab440b94b4398cc571e587971b54c_1748338014.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/3c80f0701b1ce67425ca54038f31d8314c3a5205_1748338014.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/4cb7ac36aec1987b490e555443d974fecf140573_1748338014.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/518c11fccf6b69721f11fec33a28dc4caea5e5f4_1748338014.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/dc59cb8492cb783e7bab733d51c23d33f33f1ed7_1748338015.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/94b4729cfef1189572c36b4a417dffff268fdc44_1748338015.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'نوع وایر شمع': 'بنزینی دوگانه سوز', 'مناسب برای خودرو': 'پژو 405 پژو پارس', 'سیستم برقی خودرو': 'مشترک', 'تعداد در بسته\u200cبندی': '4'}"
وایر شمع تقویتی پی اس اس مدل 2024 مناسب برای دوو سیلو بسته 5 عددی,450000,وایرشمع تقویتی دوو سیلو اهم صفر برند پی اس اس از سیلیکون KCC تولیدشده که از کیفیت بسیار بالایی برخوردار هست و استانداردهایی بالاتر از استانداردهای روز ایران را پاس میکند. وایرشمعهای سیلیکونی پی اس اس مقاومت گرمایی بین -50 درجه تا +250 درجه سانتیگراد دارد. مغزی وایرشمع تقویتی وانت نیسان اهم صفر از نوع سی دو رشته مسی هست که باعث مقاومت اهمی صفرشده و در نتیجه باعث افزایش شتاب خودرو میگردد. جنس لایه بافت برد کابلهای پی اس اس از نوع فایبرگلاس و نسوز میباشد.وایر شمع قطعه‌ای است که وظیفه‌ انتقال برق از کوئل یا دلکو به شمع را بر عهده دارد. بنابراین شمع بدون سلامت وایر قادر به انجام وظیفه‌ خود نخواهد بود. لازم به ذکر است که وایر در بین قطعات خودروهای تقریبا قدیمی‌تر قرار دارد و امروزه خودروسازان با حذف کامل آن عمل انتقال برق را مستقیما از کوئل صورت می‌دهند. وایر شمع مناسب باید دارای روکش تمام سیلیسکونی به جهت عدم اشتعال باشد ، مقاومت وایر شمع از نظر شرکت های خودرو سازی باید رعایت شود تا به میزان قابل قبولی باشد (اهم صفر ). وایر شمع PSS با در نظر گرفتن و رعایت استاندارد های مورد تایید خودرو سازان و همچنین استفاده از موادخام مناسب و با کیفیت در فرایند تولید این امکان را به شما می دهد تا با خیالی آسوده آن را بر روی خودرو خود نصب کرده و با توجه به عمر بالای این قطعه تا 60000 کیلومتر از رانندگی لذت ببرید.,"https://dkstatics-public.digikala.com/digikala-products/20bd5f7e3bf8cfa3c62aabe55d583c7d2fbedb5e_1705005328.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/2d29b5090a02f43672d640bc55f3f6c80724e563_1705004483.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'ویژگی\u200cهای وایر شمع': 'روکش سیلیکونی', 'مناسب برای خودرو': 'دوو سیلو', 'سیستم برقی خودرو': 'کاربراتور', 'مقاومت دمایی': '-60 الی 200 درجه سانتی\u200cگراد', 'کشور سازنده': 'ایران'}"
وایر شمع تقویتی خودرو گاردین کد 7M مناسب برای پراید ساژم بسته 4 عددی,597000,وایر شمع تقویتی گاردین با قطر ۷ میلی‌متر مخصوص خودروهای پراید با سیستم انژکتوری ساژم طراحی شده است. این وایرها در بسته‌بندی چهار عددی عرضه می‌شوند و با استفاده از مواد اولیه مرغوب و مقاوم در برابر حرارت، رطوبت و میدان‌های مغناطیسی تولید شده‌اند تا انتقال ولتاژ بالا از کوئل به شمع‌ها را با دقت و پایداری انجام دهند. ساختار داخلی هسته مسی و روکش سیلیکونی این وایرها موجب کاهش تلفات انرژی و افزایش قدرت جرقه‌زنی می‌شود. کاربرد این محصول در بهبود فرآیند احتراق موتور، کاهش لرزش در زمان استارت، افزایش شتاب اولیه و بهینه‌سازی مصرف سوخت خلاصه می‌شود. وایرهای تقویتی برای رانندگانی که به عملکرد پایدار و نرم خودرو اهمیت می‌دهند، گزینه‌ای مناسب به شمار می‌آیند. این وایرها جایگزینی مطمئن برای وایرهای فابریک پراید هستند و نصب آن‌ها به سادگی و بدون نیاز به تغییر در سیستم جرقه‌زنی انجام می‌پذیرد. برند گاردین با بهره‌گیری از تجربه در تولید قطعات برقی خودرو، محصولی با کیفیت ارائه کرده که کاملاً با نیاز موتورهای ساژم پراید سازگار است. رسانایی بالا، مقاومت دقیق، و انعطاف‌پذیری مناسب از ویژگی‌های کلیدی این وایرها هستند که موجب عملکرد پایدار حتی در شرایط سخت آب‌و‌هوایی می‌شود. زمان تعویض این وایرها بسته به شرایط رانندگی معمولاً هر ۳۰ تا ۵۰ هزار کیلومتر توصیه می‌شود. در صورت مشاهده نشانه‌هایی مانند استارت سخت، کاهش کشش موتور یا صدای ناهنجار در زمان کارکرد، بهتر است وایرها بررسی و در صورت نیاز تعویض شوند. نصب صحیح و اجتناب از تماس با بخش‌های داغ موتور، به افزایش عمر مفید این قطعه کمک می‌کند.,"https://dkstatics-public.digikala.com/digikala-products/b994ebf7209d00b643d1a78b8c827d48971fd7b3_1753768352.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/0b773842aca0b247be373b600f916551a04adfc3_1753768352.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/845a4261402f5d6d7a9886f7f28cfa17607b70a4_1753768352.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/a7388a5d1fd7fca28cc2f273a75add4527351766_1753768352.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'نوع وایر شمع': 'دوگانه سوز', 'مناسب برای خودرو': 'پراید', 'سیستم برقی خودرو': 'ساژم', 'تعداد در بسته\u200cبندی': '4'}"
وایر شمع تقویتی ماتیاس کد 2584 مناسب برای ریو بسته 4 عددی,859000,بهبود عملکرد و کارایی موتور وايرشمع تقويتي برای خودروی ریو یکی از اقدامات مهم برای بهبود عملکرد و کارایی موتور این خودروهاست. این وايرها با بهبود احتراق و بهبود کارایی سوخت، عملکرد موتور را بهبود می‌بخشند و توان و قدرت خودرو را افزایش می‌دهند. استفاده از وايرهای تقويتي برای خودروی ریو به شما امکان می‌دهد تا عملکرد بهتری از خودرو خودتان به دست آورید. این وايرها با افزایش توان موتور و بهبود کارایی احتراق، به شما تجربه رانندگیی دلپذیر و لذت‌بخش را ارائه می‌دهند. با استفاده از وايرشمع تقويتي برای خودروی ریو ، می‌توانید از کارایی بهتر و عملکرد بهتری از موتور خودرو خود لذت ببرید. این وايرها با بهبود عملکرد احتراق و کاهش مصرف سوخت، به شما تجربه رانندگیی اقتصادی و موثر را ارائه می‌دهند. همچنین، با استفاده از وايرشمع تقويتي برای خودروی ریو ، می‌توانید عملکرد و پایداری موتور خودروتان را بهبود بخشید. این وايرها با بهبود توان و عملکرد موتور، به شما رانندگی ایمن و لذت‌بخش را ارائه می‌دهند. با استفاده از وايرشمع تقويتي برای خودروی ریو ، می‌توانید تجربه رانندگیی متفاوت و لذت‌بخشی را تجربه کنید. این وايرها با بهبود عملکرد موتور، به شما امکان می‌دهند تا لذت بیشتری از رانندگی با خودرو خودتان ببرید.,"https://dkstatics-public.digikala.com/digikala-products/3b708005304e6da3b50ce5aa27825e29d92939ae_1738583592.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/954c8f6de20816d5bfdb8c475e7a6ee71860a90d_1738583459.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/3c155f60be3d9ae1c7cdac9cd7500221c87f05d2_1738583466.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'نوع وایر شمع': 'بنزینی', 'شماره فنی': '2584', 'ویژگی\u200cهای وایر شمع': 'روکش سیلیکونی', 'مناسب برای خودرو': 'کیا ریو', 'سیستم برقی خودرو': 'زیمنس'}"
وایر شمع تمام سیلیکون مدل 910015 مناسب برای ام وی ام 530 و 550 بسته 4 عددی,455000,وایر شمع تمام سیلیکون مقاومت استاندارد ساخته شده با بهترین متریال و پنج لایه ضد نویز، مناسب برای خودروهای گروه ام وی ام دارای کیفیت ساخت بالا که باعث عدم اسیب به ECU می شود و عملکرد بهتر موتور را به همراه دارد.,"https://dkstatics-public.digikala.com/digikala-products/bb91dd210c3758f79e36f670810e847d65db6b57_1634971723.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/331c4155750b61bee32afa4dbbbafeebb7b6c346_1634969515.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/bb91dd210c3758f79e36f670810e847d65db6b57_1634971723.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'ویژگی\u200cهای وایر شمع': 'روکش سیلیکونی', 'مناسب برای خودرو': 'ام وی ام 315 ام وی ام 530 ام وی ام 550 ام وی ام X33 ام وی ام X33s ام وی ام 315new ام وی ام X33new ام وی ام 315S ام وی ام 315 صندوقدار', 'سیستم برقی خودرو': 'مشترک', 'تعداد در بسته\u200cبندی': '4'}"
وایر شمع خودرو بوش مدل 455 مناسب برای پژو 405 بسته 4 عددی,281760,وایر بوش با کابل های تمام سیلیکونی دارای عمر و توان بیشتر میباشد . سری این وایر ها از جنس برنج که بالاترین رسانایی را ایجاد کرده و با دارا بودن کابل های ضد نویز وایر توان بهینه و استانداردی به موتور میرساند . وایرهای شمع خودرو معمولا از جنسی مقاوم و با دوام ساخته می شوند. چون قطعه متحرکی نیستند خورده نمی شوند. و اگر در نگهداری و بازدید از آنها دقت کافی را داشته باشید کمتر دردسرساز می شوند. اما در صورتیکه موتور خودرو خوب کار نکرد یا روشن نشد و شک کردید ممکن است مشکل از وایر شمع خودروی شما است بررسی آن کار ساده ای است. تنها مشکلی که برای وایر شمع ممکن است پیش آید این است که عایق آن صدمه ببیند و الکتریسته از مسیری که نباید جریان پیدا کند. جریان الکتریسیته باید به شمع برسد و عایق لاست ...,"https://dkstatics-public.digikala.com/digikala-products/bc4691443849ff0404e97d9b0e58e072b4128955_1734444947.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/a521382e6373b1c0848e26c2ac6ddc23f5ff6a45_1727685052.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/df8eb853f0eb50fcb4853465680e81c90b912522_1727685863.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'ولتاژ دستگاه': '40000تا 60000', 'ویژگی\u200cهای وایر شمع': 'روکش سیلیکونی', 'مناسب برای خودرو': 'پژو 405 پژو پارس سمند سمند LX', 'توضیحات مدل خودرو': 'مناسب انواع خودرو با موتور XU7', 'سیستم برقی خودرو': 'مشترک'}"
وایر شمع ایرکا کد 454 مناسب برای کوییک مجموعه 4 عددی,881020,,"https://dkstatics-public.digikala.com/digikala-products/d1aac73e3dd01f482e959d045572614d271868a9_1723220181.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/e14aed32cdf8a36680e0ed5556f896bfce644b28_1723220181.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/07238b9e289c62e81cf08e1e69da6f7c66ba5119_1723220182.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'مناسب برای خودرو': 'کوییک ساینا تیبا تیبا 2', 'سیستم برقی خودرو': 'زیمنس', 'کشور سازنده': 'ایران', 'تعداد در بسته\u200cبندی': '4'}"
وایر شمع ایساکو مدل موتور XU7 کد 2320101297 مناسب برای پژو 405 مجموعه 4 عددی,302000,,"https://dkstatics-public.digikala.com/digikala-products/d948cb1a8892d5753fc0eecab19eabb5e43e1911_1695297924.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/2eaf1ca3eb5645e9ea6381581736bb0d21221560_1693039779.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/418d862f074c45ebf95fe7fbf7b7b93737574f9c_1693039276.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/4365da854275b9df386292a76059b45e4ade4ab3_1693039275.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/ad4151605fbbd99475a41ae2334b5f643b5dc96d_1693039274.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/8e3a4a2318d7ef39a20e4723b73e381d87bb10a8_1695308185.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'مناسب برای خودرو': 'پژو 405', 'سیستم برقی خودرو': 'مشترک', 'تعداد در بسته\u200cبندی': '4'}"
وایر شمع تمام سیلیکون مدل 910015 مناسب برای ام وی ام 530 و 550 بسته 4 عددی,455000,وایر شمع تمام سیلیکون مقاومت استاندارد ساخته شده با بهترین متریال و پنج لایه ضد نویز، مناسب برای خودروهای گروه ام وی ام دارای کیفیت ساخت بالا که باعث عدم اسیب به ECU می شود و عملکرد بهتر موتور را به همراه دارد.,"https://dkstatics-public.digikala.com/digikala-products/bb91dd210c3758f79e36f670810e847d65db6b57_1634971723.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/331c4155750b61bee32afa4dbbbafeebb7b6c346_1634969515.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/bb91dd210c3758f79e36f670810e847d65db6b57_1634971723.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'ویژگی\u200cهای وایر شمع': 'روکش سیلیکونی', 'مناسب برای خودرو': 'ام وی ام 315 ام وی ام 530 ام وی ام 550 ام وی ام X33 ام وی ام X33s ام وی ام 315new ام وی ام X33new ام وی ام 315S ام وی ام 315 صندوقدار', 'سیستم برقی خودرو': 'مشترک', 'تعداد در بسته\u200cبندی': '4'}"
وایر شمع تقویتی مقاومت سانکوه مدل p36 مناسب برای پراید ساژم بسته 4 عددی,330000,,"https://dkstatics-public.digikala.com/digikala-products/200d564aec1a3a3e003fd0986fff9491868cae7d_1697400495.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/610a209d5a8a71ddaa56b4d6e916cd549a960b20_1697400196.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/7ac10aee0ef14231a70b3e102fe4e145d73e4833_1697400200.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/fcc014de6a17d73d127c3844d290aef6a06c512f_1697404141.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'ویژگی\u200cهای وایر شمع': 'روکش سیلیکونی', 'مناسب برای خودرو': 'پراید پراید صبا', 'سیستم برقی خودرو': 'ساژم', 'کشور سازنده': 'ایران', 'تعداد در بسته\u200cبندی': '4'}"
وایر شمع تقویتی سانکو مدل 6532 مناسب برای تیبا بسته 4 عددی,360000,,"https://dkstatics-public.digikala.com/digikala-products/11395d30dcd06b5492fdf65a448530e3c8212ccd_1685904111.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/d4364b2df44987afcd676f41120254a1fa649d9f_1685904110.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/ac8d8c5e76dfbaf10b469adff81263a3d9881772_1689349369.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/11395d30dcd06b5492fdf65a448530e3c8212ccd_1685904111.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'شناسه کالا': '2908948100104', 'ویژگی\u200cهای وایر شمع': 'روکش سیلیکونی', 'مناسب برای خودرو': 'تویوتا کورولا XLI تیبا تیبا 2 ساینا کوییک', 'سیستم برقی خودرو': 'انژکتور', 'تعداد در بسته\u200cبندی': '4'}"
وایر شمع هیتاچی کد SA12 مناسب برای نیسان ماکسیما بسته ۶ عددی,2940000,وایر شمع خودرو نیسان ماکسیما برند معتبر هیتاچی بوده که شامل بسته ۶ عددی میباشد وظیفه ولیر شمع انتقال برق از کوئل یا دلکو به شمع میباشد بنابر این شمع بدون سلامت وایر قادر به انجام وظیفه خود نخواهد بود,"https://dkstatics-public.digikala.com/digikala-products/e4373f5692022231ac6a6b7666b530525ff90163_1732891259.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/00a3533f01de67cdbb4756ca23a5c629ac674909_1732891259.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'نوع وایر شمع': 'بنزینی', 'مناسب برای خودرو': 'نیسان ماکسیما', 'سیستم برقی خودرو': 'انژکتور', 'تعداد در بسته\u200cبندی': '۶'}"
وایر شمع سوپر تقویتی مدل 007 مناسب برای سمند ای اف سون مجموعه 4 عددی,212000,وایر شمع خودرو سی وان کابل توکان مدل سیلیکونی مناسب برای سمند EF7 بوش از سیلیکون KCC تولیدشده که از کیفیت بسیار بالایی برخوردار هست و فنرداخل ان برنجی بوده و استانداردهایی بالاتر از استانداردهای روز ایران را پاس میکند. وایرشمعهای سیلیکونی پی اس اس مقاومت گرمایی بین -50 درجه تا +250 درجه سانتیگراد دارد. جنس لایه بافت برد کابلهای پی اس اس از نوع فایبرگلاس و نسوز میباشد.وایر شمع قطعه‌ای است که وظیفه‌ انتقال برق از کوئل یا دلکو به شمع را بر عهده دارد. بنابراین شمع بدون سلامت وایر قادر به انجام وظیفه‌ خود نخواهد بود. لازم به ذکر است که وایر در بین قطعات خودروهای تقریبا قدیمی‌تر قرار دارد و امروزه خودروسازان با حذف کامل آن عمل انتقال برق را مستقیما از کوئل صورت می‌دهند. ، مقاومت وایر شمع از نظر شرکت های خودرو سازی باید رعایت شود تا به میزان قابل قبولی باشد (اهم صفر ). وایر شمع PSS با در نظر گرفتن و رعایت استاندارد های مورد تایید خودرو سازان و همچنین استفاده از موادخام مناسب و با کیفیت در فرایند تولید این امکان را به شما می دهد تا با خیالی آسوده آن را بر روی خودرو خود نصب کرده و با توجه به عمر بالای این قطعه تا 60000 کیلومتر از رانندگی لذت ببرید.,"https://dkstatics-public.digikala.com/digikala-products/76d5640654ca1763aceb6d140880a7b12344d4da_1719872433.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/91a40de179e615658b36128d2534e3b97d68c551_1719923756.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/3e47f8158d527cbf07a275ffdee94defd7eff3d6_1720024974.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'مناسب برای خودرو': 'سمند', 'سیستم برقی خودرو': 'بوش', 'تعداد در بسته\u200cبندی': '۴'}"
وایر شمع ام وی ام 530 مدل A11-3707030HA,320880,,"https://dkstatics-public.digikala.com/digikala-products/842366.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/842474.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'مناسب برای خودرو': 'ام وی ام 530 ام وی ام 550 ام وی ام X33', 'کشور سازنده': 'چین', 'تعداد در بسته\u200cبندی': '4'}"
وایر شمع خودرو والئو کد 252617 مناسب برای سمند EF7 بسته 4 عددی,140000,وایرهای شمع خودرو معمولا از جنسی مقاوم و با دوام ساخته می شوند. چون قطعه متحرکی نیستند خورده نمی شوند. و اگر در نگهداری و بازدید از آنها دقت کافی را داشته باشید کمتر دردسرساز می شوند. اما در صورتیکه موتور خودرو خوب کار نکرد یا روشن نشد و شک کردید ممکن است مشکل از وایر شمع خودروی شما است بررسی آن کار ساده ای است. تنها مشکلی که برای وایر شمع ممکن است پیش آید این است که عایق آن صدمه ببیند و الکتریسته از مسیری که نباید جریان پیدا کند. جریان الکتریسیته باید به شمع برسد و عایق لاستیکی وایر شمع و وظیفه دارد از نشت آن به مسیری غیر از شمع ها جلوگیری کند. برای اینکه در سر شمع ها جرقه داشته باشیم باید این ولتاژ آنقدر بالا باشد که جرقه مسیر خود را از فاصله هوایی ببندد و این ولتاژ بالا سبب جریان های خزشی در عایق های صدمه دیده می شود و به مرور مسیر جریان خزشی می سوزد و یک مسیر کربنی ایجاد می شود و رسانایی مسیر نشتی بیشتر می شود و عملاً جریان فقط از این مسیر می گذرد، چون ولتاژ سر شمع ها به دلیل این اتصالی ناخواسته عایق افت می کند و به حداقل مقدار تشکیل جرقه نمی رسد. در این هنگام است که موتور بد کار می کند یا خاموش می شود چون جرقه تشکیل نمی شود و انفجاری در داخل سیلندر نداریم یا سوخت به خوبی نمی سوزد. یک وایر معیوب نه تنها ممکن است سبب بد کار کردن موتور شود بلکه سبب افزایش مصرف سوخت خودروی شما هم خواهد شد. یا ممکن است بنزین نسوخته وارد مسیر اگزوز شود و کاتالیست های گرانقیمت شما را خراب کند. و همچنین بسیار اتفاق افتاده است که نشتی بنزین و جریان الکتریسیته در موتور به صورت همزمان وجود داشته است و سبب آتش گرفتن خودرو شده است! ممکن است برای شما هم اتفاق بیفتد پس بهتر است این بازدید ها را جدی بگیرید,"https://dkstatics-public.digikala.com/digikala-products/ee5cde067dcafd4e99688d4e150041245591a558_1693994958.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/ed21226c603e4eb3a2c592149e5b793d51790e37_1693759343.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/7ffd1c033f80730a77204aa9f8a717cf9024408a_1693759343.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'مناسب برای خودرو': 'پژو پارس سمند سمند LX سمند سورن سمند سورن پلاس', 'توضیحات مدل خودرو': 'فقط موتور های ملی (EF7)', 'سیستم برقی خودرو': 'Valeo', 'تعداد در بسته\u200cبندی': '4'}"
